BioID$,BioID,Louvain,ClusterID,CorePeri_1mode,Degree_2mode,2-Local_2mode,Eigenvector_2mode,Closeness_2mode,Betweenness_2mode,Degree_1M,2local_1M,BetaCent_1M,2Step_1M,ARD_1M,Closeness_1M,Eigenvector_1M,Between_1M,2StepBet_1M,Frag_1M,DwFrag_1M,kCoreness_1M,BirthYear,DeathYear,Lifespan,LatitudeCity,LongitudeCity,Academic Total,GenderN,Anhui,Fujian,Guangdong,Guangxi,Guizhou,Hainan,Hebei,Henan,Hubei,Hunan,Jiangsu,Jiangxi,Liaoning,Shaanxi,Shandong,Sichuan,Zhejiang,Communist Youth Org,Marxist Study Soc,May 4th Movement,Mutual Aid Work Study Soc,New Citizens Study Soc,Sanminzhuyi Corps,Self Awakening Soc,Socialist Youth League,Work Study Movement,Young China Study Assoc,Acad of Science,Acad of Social Sciences,Anarchist Party,CCP,Chin Social Dem Party,Chin Youth Party ,Democratic League,Democratic Parties,EGMD Communist,EGMD,ECCO,GMD Leftist ,GMD Rightist,GMD,Huangpu Mil Acad Aff,Revolutionary Alliance,Russian Returned Leaders,World of Work Study Soc,Third Party,Young Catholic Aid,Artist,Artist Painter,Attorney,Commerce,Diplomat Pos,Editor,Educator,Engineer,Film Director,Financial,Geologist,Govt Official,Govt Official Central,Govt Official Prov,Judiciary,Medicine,Military Leader,Political Leader,Revolutionary,Scientist,Translator,Veternarian,Ambassador,Central Committee,CPPCC,Diplomat,Editor,Educational Pos Campus,Educational Pos Govt,Executive Committee,Foreign Minister,Govt Agency Head,Govt Pos Central,Govt Pos Municipal,Govt Pos Prov,Govt Pos ,Legislative Rep,Military Marshal,Military Official,NPC,Negotiator,Party Pos,Party Pos Branch,Party Pos Municipal,Party Pos Prov,Party Secretary,Politburo,Prof Org Pos,Trade Union Pos,Baoding Ag School,Beijing China Univ,Beijing High School,Beijing Medical Univ,Beijing National Ag School,Beijing Norm Univ,Beijing Univ,Cambridge Univ,Central Univ,Changsha Mingde School,Charleroi Univ,Congde School,Curie Instit France,Daming N2 Primary School,Daming Mid School,Ecole ag de Fuzhou,Ecole des Beaux Arts de Lyons,Ecole Norme Superieur Canton,Far East Univ Red Army Moscow,First Young Girls Norm School Zhili,Fudan Gongxue,Fudan Univ,Guangdong Univ,Harvard Univ,Henan Zhongshan Univ,Higher Norm School of Canton,Hongwen Acad Japan,Huangpu Mil Acad edu,Hunan 1st Norm Mid School,Industrial School of Sichuan,Jiangsu 5th Norm School,Jiangxi Prov Industrial School,Jinzhong Technical School,Jiong Hai High School,KUTV,Ecole de chimie Lyon,Lyons Univ,Montargis College,Montpellier Univ,International Lenin School,Nanjing Higher Norm School,Natl Central Univ,Natl School of Ag Montpellier,Natl Southeast Univ,Norm School Canton,Qinghua Univ,Shanghai Higher Norm School,Shanghai Univ,Sichuan High School,Sichuan Norm School,Sichuan Univ,Sichuan Young Girls Norm School,Sino French Instit at Lyon Univ,Sorbonne,Strasbourg Univ,Tokyo Imperial Univ,Tokyo N1 High School,Tongji Univ,Tongji Univ Mid School,Univ of Berlin,Univ of Chicago,Univ of Dijon,Univ of Guangdong,Univ of Paris,Univ of Paris Law School,Victor Duruy High School,Voltaire Coll Sino French Univ,Waseda Univ,Young Girls Mid School Tonnere,Young Girls Norm School Beijing,Yueyang Mid School,Zhendan Univ,Zhounan Girls Mid School,Ziqiang Xuetang,1911 Revolution,Anti Japanese Boycotts,Anti Rightist Campaign_1957,Autumn Harvest Uprising_1927,CCP Wuhan split_1927,Civil War_1946_49,Cultural Revolution,Cultural Revolution Purged ,Debates on Chin_West Culture,Five Encirclement Campaigns,Foreign Policy Conf Delegation,Korean War,Labor Movement,Long March,Nanchang Uprising_1927,Northern Expedition,Propaganda Work,Red Base Activities,Sino Japanese War_1937_45,Sino Soviet Relations,United Front 1924_27,United Front 1937_45,Wang Jingwei Regime,Yanan Base Activities
Liu Shixin,Liu Shixin,3,2,1,0.034,0.001,0.08,0.559,0.002,421,179528,87126.313,199,182,233,-0.324,22.564,22.564,0.01,0.01,118,1895,1992,97,22.517585,113.39277,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liu Shuping,Liu Shuping,2,12,0,0.024,0.001,0.04,0.539,0.002,250,92544,43291.086,199,177.5,242,0.356,38.064,37.973,0.01,0.01,110,.,.,.,31.701187,119.942437,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liu Wentao,Liu Wentao,3,5,1,0.054,0.003,0.12,0.586,0.009,621,266785,130618.789,199,189.5,218,-0.132,26.249,26.249,0.01,0.011,118,1896,1974,78,27.318852,115.444319,0.4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liu Wu,Liu Wu,3,5,0,0.02,0,0.049,0.513,0,273,111937,53634.02,199,171,255,-0.416,11.565,11.565,0.01,0.01,118,1901,.,.,.,.,0.4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Yin,Long Yin,3,2,0,0.029,0.001,0.059,0.547,0.001,312,131834,63840.488,199,177.5,242,-0.179,21.577,21.577,0.01,0.01,116,1911,1998,87,19.543278,110.797759,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Long Zhanxing,Long Zhanxing,3,4,1,0.054,0.003,0.104,0.577,0.005,524,229252,112722.094,199,186.5,224,-0.061,24.707,24.707,0.01,0.011,118,1903,1985,82,21.660935,109.207335,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Lu Huanyi,Lu Huanyi,2,12,0,0.01,0,0.006,0.396,0.001,67,16941,6983.158,198,132.833,332,0.103,0.801,0.801,0.01,0.008,67,.,.,.,.,.,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lu Xiafei,Lu Xiafei,3,5,0,0.02,0,0.06,0.517,0,326,135758,64993.148,199,174,249,-0.516,12.573,12.573,0.01,0.01,118,1900,.,.,.,.,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luo Gan,Luo Gan,2,12,0,0.01,0,0.014,0.426,0,114,33905,14804.335,199,148.5,300,0,13.259,13.255,0.01,0.008,87,.,.,.,.,.,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luo Jingzhong,Luo Jingzhong,2,11,0,0.015,0,0.026,0.5,0,186,62110,27913.498,199,165,267,0.296,22.552,22.477,0.01,0.009,110,.,.,.,30.410222,103.811345,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Luo Zhensheng_1,Luo Zhensheng_1,2,12,0,0.02,0,0.031,0.519,0.001,212,73488,33487.965,199,169.5,258,0.317,27.689,27.603,0.01,0.01,110,.,.,.,31.491169,120.311910,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ma Guangchen,Ma Guangchen,2,12,0,0.02,0,0.037,0.55,0.001,238,87651,40808.246,199,187,223,0.07,49.201,49.139,0.01,0.011,118,1906,.,.,.,.,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ma Guangqi,Ma Guangqi,2,12,0,0.02,0,0.027,0.511,0.001,192,65424,29812.416,199,167,263,0.254,25.852,25.776,0.01,0.01,110,.,.,.,31.491169,120.311910,0.4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meng Guangbin,Meng Guangbin,2,12,0,0.02,0,0.03,0.493,0.001,194,69800,32152.086,199,167.5,262,0.171,25.305,25.262,0.01,0.01,110,.,.,.,34.460231,115.313737,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nie Rongzhen,Nie Rongzhen,1,13,1,0.2,0.04,0.139,0.644,0.082,705,289247,151082.328,199,197.5,202,1,64.692,64.602,0.01,0.011,118,1899,1992,93,29.290069,106.259281,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1
Ou Shengbai,Ou Shengbai,3,2,1,0.044,0.002,0.077,0.552,0.003,409,172550,83994.141,199,181,235,-0.408,19.577,19.577,0.01,0.01,118,1892,1945,53,23.021478,113.121435,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Ouyang Tai,Ouyang Tai,3,6,1,0.034,0.001,0.085,0.584,0.002,459,191906,92229.266,199,190.5,216,-0.044,30.894,30.894,0.01,0.011,118,1894,1927,33,27.646096,113.496999,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peng Shiqin,Peng Shiqin,3,6,1,0.059,0.003,0.129,0.592,0.006,666,285641,139899.063,199,191.5,214,0.049,33.268,33.268,0.01,0.011,118,1901,1979,78,26.777521,113.539094,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Peng Xiang,Peng Xiang,3,6,1,0.063,0.004,0.14,0.589,0.004,717,309216,152215.313,199,190,217,-0.111,28.238,28.238,0.01,0.011,118,1897,1985,88,27.829795,112.944026,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Qian Sanqiang,Qian Sanqiang,1,9,0,0.078,0.006,0.071,0.548,0.013,355,153571,76804.469,199,171.5,254,0.678,12.762,12.762,0.01,0.01,113,1913,1992,79,30.857151,120.185838,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Qiao Picheng,Qiao Picheng,2,12,0,0.02,0,0.031,0.495,0.001,200,72885,33748.152,199,169,259,0.176,30.303,30.26,0.01,0.01,110,.,.,.,38.234501,115.519278,0.4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qiao Pixian,Qiao Pixian,2,12,0,0.01,0,0.012,0.419,0,102,31185,13594.201,199,140.5,316,0.159,5.488,5.473,0.01,0.008,74,.,.,.,.,.,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qiu Zhengou,Qiu Zhengou,3,4,0,0.044,0.002,0.066,0.543,0.002,347,146739,71454.477,199,177.5,242,-0.345,16.95,16.95,0.01,0.01,118,1904,.,.,.,.,0.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Shang Wu,Shang Wu,3,5,0,0.029,0.001,0.061,0.522,0.001,325,137798,66548.336,199,173,251,-0.495,13.617,13.617,0.01,0.01,118,1903,.,.,.,.,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
